SeriesInd,S01Var01,S01Var02,S02Var02,S02Var03,S03Var05,S03Var07,S04Var01,S04Var02,S05Var02,S05Var03,S06Var05,S06Var07
41614,28.68,9780900,23819100,9.09,88.184288,88.93571471,16.07,8803900,9626400,87.370003,34.450001,34
41615,29.360001,14547300,43574500,9.18,88.96714014,88.70143129,16.370001,17281700,12399800,87.68,34.200001,33.959999
41616,29.4,7852100,22630300,9.24,88.48428343,88.55142971,16.32,7379000,12864500,87.68,33.630001,33.82
41617,29.790001,7914100,30909800,9.3,88.26428229,88.67571257,16.16,8613100,12213700,87.510002,33.75,33.82
41618,29.75,6591100,19618800,9.23,88.387146,88.81428529,15.35,61987300,11149000,87.150002,33.580002,33.830002
41621,29.75,7788500,21122000,9.25,89.05571743,90,15.21,20849400,8716300,87.769997,33.66,33.959999
41622,29.85,5899200,21129500,9.42,90.26714329,90.24143214,15.05,29655200,8675700,87.900002,34.110001,33.959999
41623,29.940001,7841900,21308300,9.41,90.18571471,90.11856843,14.86,20682900,8510100,87.910004,34.009998,33.970001
41624,30.379999,9181600,34323700,9.49,90.17285914,90.905716,15.01,24971900,11311300,87.959999,34.119999,34.130001
41625,30.379999,10129100,34533900,9.6,91.42857357,92.587143,15.07,19640700,11177700,88.160004,34.25,34.029999
41628,29.99,8885100,38923800,9.51,92.85857386,95.021431,15.05,11193900,8813700,87.629997,34.029999,34.07
41629,29.870001,8565600,26281100,9.52,95.83142857,93.72285457,15.01,27934700,10767100,87.260002,34.240002,34.380001
41630,29.74,6671400,26965500,9.4,93.48857114,95.55285643,14.99,9168400,10160400,87.019997,34.330002,34.18
41631,29.5,5787400,23537700,9.42,95.15856929,94.66143043,14.97,12463000,9666300,86.980003,34.16,33.919998
41632,29.68,5739000,19574600,9.41,94.21571357,94.74571229,14.94,8650400,9762300,86.93,33.799999,34.040001
41635,29.65,6009700,22754200,9.38,97.14142614,96.525711,14.93,10054000,8252100,87.610001,34.09,34.02
41636,29.559999,6408900,23084400,9.31,96.42571257,96.40000157,14.87,12706400,9646800,87.419998,33.880001,34.099998
41637,29.559999,4183200,26115700,9.29,96.46428686,96.20999914,14.94,21113600,8377300,87.739998,34.099998,34.07
41638,29.379999,6076200,16459400,9.25,95.80571743,94.83856957,14.84,10698800,8915800,87.019997,33.950001,33.869999
41639,29.379999,8706300,28029200,9.31,95.32142643,95.03428643,14.82,11619700,14178800,87.139999,34.009998,34.029999
41643,29.01,5823000,37965000,9.35,95.10857386,96.42428586,14.98,18809200,10602900,86.519997,34.040001,33.799999
41644,28.889999,5841000,40608800,9.39,96.51000214,95.74714657,15.14,21118800,10113100,87.059998,33.84,33.75
41645,29.57,8748800,67996400,9.66,96.16714471,96.61000057,15.15,18011600,15713500,87.849998,33.98,34.84
41646,29.34,8065300,60617000,9.93,96.86428829,97.20571143,15.29,12988700,15623900,89.269997,34.959999,35
41649,29.290001,7912400,43381300,10.06,97.20714571,94.67713929,15.28,10520100,10750700,89.400002,34.869999,34.59
41650,28.85,8352000,28165300,10.13,95.01571657,94.37000271,15.25,8036400,9349400,89.550003,34.130001,34.150002
41651,28.809999,10427700,28046500,10.17,95.26428229,95.684288,15.55,22006000,9982900,89.410004,34.299999,34.330002
41652,29.15,13060500,50920200,10.12,96.76714329,97.568573,15.69,12136300,19870900,89.43,34.34,35.549999
41653,29.700001,10377800,55934300,10.39,98.565712,98.75428771,15.84,17642600,21388800,91.25,35.599998,36.130001
41656,29.709999,5497900,31922200,10.26,99.90714257,99.96857457,15.84,11697700,11893700,91.550003,35.669998,35.330002
41657,28.98,9955600,34937000,10.28,99.98285671,100.2728577,16.17,42449600,10950100,91.400002,35.34,35.439999
41658,28.780001,11371700,42403000,10.45,100.0371399,100.300003,16.129999,30681100,16302100,90.57,35.650002,35.25
41659,28.91,7822900,28755100,10.35,99.87999729,99.81428529,15.86,18169800,12238400,90.089996,35.040001,35.200001
41660,29.290001,10882300,35459800,10.36,100.344284,100.0128556,15.82,49167000,19599100,91.639999,35.419998,34.970001
41663,28.73,6481300,28557900,10.26,98.12285614,98.684288,16.040001,23019900,11023700,91.300003,34.77,35.099998
41664,28.950001,10702200,36866300,10.06,98.32286071,96.22000129,16.09,22966300,14035800,91.540001,35.220001,34.720001
41665,27.58,16989600,44362600,9.86,95.53428643,95.025711,15.81,12784100,11616500,91.099998,34.790001,34.419998
41666,27.950001,9243300,25740900,10.02,94.89857486,97.33142857,16.200001,24416200,10632700,91.190002,34.509998,34.759998
41667,27.82,9304500,44586300,9.81,96.96428686,95.300003,16.09,19744300,12507600,90.93,34.610001,34.529999
41670,27.809999,9697700,33445600,9.88,95.87999729,94.19857029,16.09,20601900,10343500,91.599998,34.779999,34.700001
41671,27.799999,8798800,63630000,9.71,94.54428857,94.47285457,16.040001,13696700,9507800,91.279999,34.830002,34.82
41672,27.700001,8758500,51023800,9.76,94.98000329,95.92142486,16.24,20399000,10328100,91.169998,34.98,35.439999
41673,27.91,5766000,46855500,9.96,95.89286043,95.25714114,16.35,17283900,11507100,91.910004,35.619999,35.970001
41674,28.530001,10466600,40693900,10.13,95.02857214,93.22714229,16.379999,9240400,9890100,92.230003,36.099998,35.84
41677,28.23,6772400,25473900,9.99,92.41143043,91.16714471,16.16,11736700,8765200,92.040001,35.689999,35.799999
41678,27.99,9783500,38235700,10.02,91.23571771,90.83571629,16.049999,14110000,13799200,92.110001,35.860001,35.099998
41679,27.440001,9056700,33951600,9.95,91.39142614,91.55857086,15.99,14546300,15332500,90.669998,35.119999,35.23
41680,27.530001,9962000,39328700,10.05,92.35713957,89.728569,16.02,12973000,9789900,91.169998,35.59,35.18
41681,27.530001,7583200,24108500,10.09,89.93714143,89.95857243,16.02,12239100,9943700,90.510002,33.84,34.25
41684,28.610001,13724900,26466500,10.09,90.33571629,90.68000029,15.87,20786500,10651100,90.540001,34.09,33.900002
41685,28.780001,8000600,32788400,10.22,90.76714329,92.82714086,15.98,20574100,9069300,91.800003,34.099998,33.73
41686,28.74,8143700,29346300,10.26,92.69571686,92.087143,16.120001,19570500,10759100,92.610001,33.93,34.470001
41687,28.860001,10508200,44041700,10.33,91.37000271,90.37714386,16.24,26361000,11815500,92.970001,34.57,34.57
41688,28.77,11642400,40493000,10.13,90.15000157,87.12000271,16.030001,32893100,15928100,91.75,34.610001,34.34
41691,28.24,9642500,39149700,10.03,87.48857114,90.57571414,15.95,32288000,11445400,91.080002,34.299999,34.5
41692,27.98,13114500,32476500,9.97,90.14286043,87.62285614,16.790001,71575400,14085500,90.010002,34.040001,33.869999
41693,27.98,8930500,49339800,10.01,88.77714543,88.11856843,16.799999,25119700,11332500,89.769997,34.040001,33.720001
41694,28.200001,9339800,59290900,10.28,88.57142643,87.07714086,16.77,23080800,10387200,89.68,34.099998,34.060001
41695,28.92,13015600,43485500,10.22,87.06143186,86.28571314,16.82,23374200,11583000,90.010002,33.860001,33.970001
41700,28.9,9626600,137960900,10.6,84.98285671,85.04571529,16.889999,21058800,14848500,90.110001,34.189999,33.689999
41701,29.23,9974900,88770100,10.88,85.45999914,85.22000129,17.049999,19764900,15771900,90.199997,33.75,34.060001
41702,29.299999,9845000,53399000,11.15,85.12714386,82.40000157,17.139999,27568700,12742400,90.059998,34.34,33.740002
41705,29.51,10014100,37995000,11.13,83.36000057,83.51714329,17.43,31854300,11222600,89.699997,33.560001,34.02
41706,30.02,13155400,51232200,11.26,84.318573,83.26428229,17.530001,26321200,12026500,90.730003,34.049999,34.32
41707,29.73,10179200,56674900,11.04,81.97714229,79.71428686,17.559999,24344200,19423500,87.699997,33.759998,32.91
41708,29.5,8314200,45948800,10.89,80.08999629,76.82142643,17.5,20322000,13743000,87.029999,33.18,32.349998
41709,29.9,11330700,40703600,10.71,77.202858,78.15142829,17.52,23832100,13407000,86.610001,32.330002,32.349998
41712,29.690001,7221300,25723100,10.96,79.16428371,77.547142,17.559999,22361500,9004300,86.949997,32.450001,32.369999
41713,29.74,9544100,33342900,10.86,76.98714443,77.55714414,17.85,29016900,12260300,86.440002,32.07,32.02
41714,29.639999,10029300,45664700,10.62,77.92857357,76.69714357,18.08,36398900,14524100,85.879997,32.080002,31.43
41715,29.08,9833900,48879800,10.46,76.79000086,75.08856957,18.16,35659000,13783600,85.370003,31.49,31.57
41716,28.950001,12828700,45346200,10.38,75.02857214,75.38285829,18.02,31014300,17405200,85.059998,31.620001,31.940001
41719,28.940001,8284500,39359100,10.65,77.24428557,80.818573,18.370001,32995900,12911000,87.089996,32.48,32.400002
41720,29.309999,9087400,34739800,10.76,81.70143129,80.12999729,18.5,26228200,10288100,86.769997,32.400002,32.919998
41721,29.42,5355700,21181700,10.8,80.60713957,80.24285886,18.5,19584800,13905300,87.480003,32.959999,32.59
41723,29.84,4249900,16032200,10.96,81.02428443,81.64286043,18.59,7714800,11931000,88.010002,32.849998,33.200001
41726,29.780001,6133500,26831700,10.97,82.271431,84.21857457,19,34042700,16423600,88.029999,33.029999,32.900002
41727,29.780001,6345500,37610000,11.1,84.22142786,83.54000086,19.16,29330500,11841600,87.239998,32.810001,32.630001
41728,29.83,8315700,38496900,10.98,82.46714014,83.27714543,18.950001,30313200,15959900,86.279999,32.450001,32.810001
41729,30.1,8044900,57289300,11.32,84.31714629,84.19428257,19.030001,27259800,11579100,87.629997,33.029999,33.16
41730,30.200001,11689200,41329600,11.33,83.82714086,83.61142729,18.950001,24075300,15522100,87.82,33.110001,33.009998
41733,29.85,5748000,47746300,11.4,84.80714414,83.74143214,18.84,29603000,10937300,87.470001,33.18,32.75
41734,29.790001,8286300,37760200,11.23,83.11428829,82.26428229,18.959999,30725600,11980000,87.190002,32.830002,32.740002
41735,29.940001,5798000,33152400,11.18,81.27285771,76.97000129,19.030001,24739100,12717800,87.099998,32.919998,32.98
41736,30.059999,5625300,31065800,11.19,75.56285857,78.17713929,19.280001,25312800,12077000,87.239998,32.98,33.139999
41737,29.889999,5019100,38404500,11.26,79.05714414,76.17857357,19.299999,19159700,10603100,87.769997,33.290001,33.23
41740,29.950001,7256800,26025200,11.41,75,75.68856814,19.469999,24127800,11549400,88.239998,33.119999,33.049999
41741,31.139999,16770100,36326900,11.4,77.11000057,77.34143071,19.629999,19049500,12634600,88.400002,33.110001,33.290001
41742,31.27,11707000,31099900,11.43,78.25285343,77,19.6,22899200,14729500,88.910004,33.43,33.5
41743,31.25,7443500,35443200,11.21,75.87857057,75.66999814,19.540001,20454600,12290300,88.269997,33.490002,33.259998
41744,31.1,9093300,36933500,11.03,73.53571314,72.82714086,19.719999,19580400,13363600,87.919998,33.25,33.150002
41747,30.99,7374000,46983300,11.14,72.70428471,74.11856843,19.74,14760300,15672500,88.099998,33.25,34.380001
41748,31.549999,9266200,61810400,11.4,75,76.271431,19.76,17094600,15396600,88.559998,34.66,34.959999
41749,31.809999,8054800,54884700,11.62,75.92428586,75.18714143,19.690001,12351400,15092500,88.379997,34.970001,34.619999
41750,31.360001,6978900,47750100,11.58,75.71428686,74.53285986,19.709999,24572800,15789000,87.980003,34.459999,35.060001
41751,31.08,13373000,94489300,11.47,73.20999914,74.19000243,19.49,32727700,33057000,87.010002,34.689999,34.48
41754,30.950001,1978900,91734900,11.67,74.33571629,74.30999757,19.66,11431500,6385200,86.800003,34.400002,34.419998
41756,31.16,4503700,140331900,12.31,74.14286043,73.28571314,19.75,9376200,10737800,86.57,34.470001,34.330002
41757,30.93,6179000,108315100,12.36,73.362854,73.58000186,19.67,13999400,14258500,85.75,34.32,34.18
41758,30.889999,4822300,95668600,12.52,72.89857486,72.79856871,19.57,16667800,13358700,85.07,33.889999,33.91
41761,30.99,7153000,106908900,12.76,72.93285371,76.02428443,19.969999,20645100,19810800,84.699997,33.740002,34.18
41763,32.41,13357500,75274700,13,79.11714171,78.43285371,20.32,20463100,16143700,87.239998,35.029999,35.049999
41764,32.279999,8832500,121284700,13.05,78.26857,77.44285586,20.1,19504400,13268200,88.160004,34.98,34.759998
41765,32.18,7606600,54669900,13.35,76.70999914,75.28571314,19.950001,12489600,11427900,88.370003,34.59,34.939999
41768,32.189999,7392900,43482400,13.35,74.57142643,74.84285743,19.58,23864500,11799800,87.57,34.91,34.77
41769,32,6904200,46336200,13.2,75.60142514,75.04428857,19.68,16931700,14226400,87.290001,34.68,34.709999
41770,32.009998,6754000,36973900,13.39,74.64286043,73.87142943,19.75,21646700,10892200,87.75,34.849998,34.709999
41771,32.57,8018700,84884300,13.68,75.50714114,74.78713986,19.379999,30647000,13099600,88.370003,35.029999,35.400002
41772,32.639999,5376500,67641200,13.9,74.42857357,74.32857514,19.379999,21552200,11645600,88.860001,34.93,35.099998
41775,32.639999,5516500,46224800,13.86,71.81143186,71.67857357,19.540001,13828400,9606700,89.32,34.990002,34.77
41776,32.380001,4922300,55425000,13.89,71.18571471,69.41714471,19.540001,16087600,9195400,89,34.630001,35.110001
41777,32.560001,5415300,51453400,14.01,70.662857,72.29856871,20.139999,33291700,9645000,89.07,34.970001,35.09
41778,33.25,9193900,44299300,14.07,72.90142829,71.81143186,20.209999,14500600,13400300,89.599998,35.189999,35.029999
41779,33.540001,13294700,45716100,13.97,71.21714014,71.42857357,20.17,13535100,17196000,89.830002,34.990002,34.93
41783,33.470001,13045800,35467900,14,72.08000186,72.11000057,19.950001,13866900,11897500,90.209999,34.799999,35.040001
41784,33.299999,9516500,58122200,13.79,72.68714143,73.43000029,20.190001,13857900,10906800,90.419998,35.029999,34.950001
41785,33.610001,7827500,42532700,13.81,65.71428686,64.35713957,20.52,13711400,11100000,90.75,35.060001,35.16
41786,33.290001,8436000,53405400,13.64,64.52714543,62.84000014,20.48,14954300,11090600,91.129997,35.279999,35.139999
41789,33.310001,7773000,51189300,13.42,62.547142,64.26142886,20.5,39510100,11617500,90.769997,35.200001,35.110001
41790,32.830002,6183000,131146500,12.89,65.5,65.46714014,20.879999,57652300,11700600,91.199997,35.099998,35.27
41791,32.970001,8352700,59595900,12.89,65.28571314,65.26142886,20.120001,36572300,15645400,90.379997,34.990002,34.970001
41792,33.110001,13790600,65844000,12.67,65.28285986,65.06999971,19.99,34973700,15991500,89.739998,34.860001,34.830002
41793,33.75,13854400,45222500,12.94,65.587143,64.80285643,19.83,27610600,15699200,89.360001,35.060001,35.130001
41796,33.689999,16353400,32702200,12.86,64.844284,63.188572,19.809999,23906500,13347300,88.839996,34.93,34.759998
41797,33.860001,8434100,39116500,12.94,63.43571471,65.405716,19.780001,13559800,11679700,89.419998,34.959999,34.849998
41798,33.689999,9102400,33520400,13.05,65.20999914,65.33571629,19.9,15392300,11768700,89.160004,34.830002,34.970001
41799,33.549999,10626900,33987500,13,66.17857357,66.88857271,20.43,24705600,13463300,87.610001,34.939999,34.66
41800,34.290001,13022900,18613300,13.05,67.71428686,67.85428614,20.610001,22249700,11412300,88.110001,34.689999,34.880001
41803,34.189999,8275000,17688900,13.02,68.07142643,68.56143186,20.98,22089900,8764700,87.970001,34.950001,35.259998
41804,33.700001,7055500,26243300,13.05,68.50142671,66.84285743,21.4,27750200,9752100,87.919998,35.330002,35.509998
41805,33.880001,5424700,24503600,12.99,66.74428557,66.71571357,21.43,18797900,8940300,88.239998,35.450001,35.130001
41806,33.84,6394200,33489000,12.96,66.36000057,66.655716,21.26,12817900,13238900,88.059998,35.02,35.209999
41807,33.860001,6519100,32418700,13.01,66.978569,65.73714443,21.25,12584000,15696900,87.800003,35.240002,35.16
41811,34.060001,6098000,31089900,12.9,65.87142943,65.71286014,21.41,16665800,12158900,88.379997,35.169998,35.139999
41812,33.990002,8968900,50381800,12.57,65.384285,64.12142943,21.450001,14438900,13936400,88.900002,35.09,35.099998
41813,33,11422300,43703700,12.3,63.71428686,63.72285843,21,13296100,10939800,88.360001,35.049999,35.459999
41814,34.25,20543100,23866400,12.31,64.17857357,64.40142829,21.309999,13673300,10260200,88.400002,35.57,35.82
41817,34.450001,13942700,38627200,12.1,64.83571629,63.25714114,21.32,13334900,15302900,87.699997,35.84,34.790001
41818,33.98,9811800,29191400,12.11,63.40285871,64.13857271,20.85,14038200,15073200,87.760002,35.080002,34.75
41819,34.48,7104600,51569900,12.35,64.06143186,63.50999829,21.309999,15697300,11195200,88.309998,34.82,35.130001
41820,34.66,13413000,37659400,12.6,63.43571471,63.05714414,21.57,18873700,14552000,89.029999,35.07,35.080002
41821,34.57,9336900,38806100,12.38,62.57143014,61.49571614,22.280001,33776700,,,34.939999,35.389999
41824,34.57,7424800,24337100,12.53,61.11428457,60.00714114,22.74,30075300,10994000,88.459999,35.369999,35.849998
41825,35.009998,12979700,26863200,12.79,60.21142957,61.59142686,23.08,30497400,13072600,89.290001,35.990002,35.880001
41826,35.259998,8706000,28953400,12.85,62.07285686,60.80857086,23.09,15193900,13234400,89.050003,36.09,36.049999
41827,35.25,8423000,27702800,12.77,60.64285657,61.51142886,23,12881800,12905300,88.68,36.130001,36.419998
41828,35.32,11510500,24715100,12.81,61.40000157,61.67428586,22.959999,10583500,11896300,88.349998,36.450001,36.5
41831,35.59,8907500,48696900,12.9,61.39285657,62.55285643,23,16489200,12454800,88.540001,36.580002,37.130001
41832,35.720001,10862800,46047600,13.17,62.22857286,61.20428471,22.58,12012300,11470000,89.010002,37.09,36.66
41833,35.380001,9363100,26467800,13.35,61.20714186,61.19285586,22.48,13956200,10539900,88.830002,36.740002,36.77
41834,35.73,8676000,31653300,13.37,61.832859,61.78571314,22.75,12798500,13775500,89.410004,36.950001,36.970001
41835,35.400002,14809100,62961000,13.26,62.561428,63.380001,22.389999,33557400,29240100,88.790001,37.360001,38.200001
41838,34.98,9094600,36877600,12.8,63.06428529,65.10285943,22.17,15071700,11553700,88.550003,37.700001,37.759998
41839,34.91,11004700,37639900,13.09,65.64286043,64.92713929,22.33,12846900,11987900,88.019997,37.919998,37.490002
41840,35.150002,7556000,32690500,13.18,65.34571071,64.58285529,22.33,18094100,11319000,88.300003,37.650002,37.439999
41841,34.93,9540200,29740300,13.23,64.31714629,64.67571257,22.950001,24719100,13447500,87.900002,37.16,37.139999
41842,34.720001,7647400,21423900,13.2,64.94000243,65.98714443,23.26,18062100,10786600,88.32,37.27,37.200001
41845,34.880001,7552800,27238000,13.26,66.384285,66.22571557,23.879999,23138900,12900800,88.660004,37.349998,37.209999
41846,35.110001,7249200,24236700,13.24,66.49143214,65.87714386,23.620001,16893200,12329600,89.360001,37.43,37.299999
41847,35.119999,8214600,26240600,13.1,65.20857243,64.58285529,23.83,13943600,12350800,89.470001,37.09,36.98
41848,35.5,8651800,25472400,13.1,64.26000214,63.23714443,23.77,17611900,17485200,89.989998,37.029999,36.990002
41852,35.560001,11066900,32961500,12.9,63.12857057,61.27285771,23.620001,12344300,9414200,89.980003,37.02,36.93
